AAFGGBR	AABQYFB	62.44	450	162	4	43	488	64	510	3e-153	 543
AAFGGBR	AABRAJJ	69.21	432	128	3	40	467	82	512	1e-166	 587
AAFGGBR	AACAUQW	70.48	437	121	1	8	444	2	430	3e-178	 626
AAFGGBR	AACBAMC	68.98	432	129	3	40	467	74	504	4e-166	 586
AAFGGBR	AACBCYR	79.60	500	99	1	1	500	1	497	0.0	 759
AAFGGBR	AACBECN	69.45	419	127	1	26	443	19	437	2e-169	 597
AAFGGBR	AACBXTJ	64.29	420	144	3	54	467	17	436	5e-150	 532
AAFGGBR	AADSHPP	71.33	429	123	0	16	444	25	453	3e-179	 629
AAFGGBR	AADSIHA	60.13	449	175	2	23	467	5	453	6e-144	 512
AAFGGBR	AADSNAZ	71.43	427	121	1	19	444	11	437	4e-177	 622
AAFGGBR	AADSNJX	59.74	462	145	7	22	443	10	470	4e-143	 509
AAFGGBR	AADSQIC	65.53	206	66	3	40	241	36	240	1e-68	 261
AAFGGBR	AADSQIC	68.42	133	22	1	261	373	311	443	3e-42	 174
AAFGGBR	AADTNJN	81.51	238	39	1	240	472	349	586	5e-110	 399
AAFGGBR	AADTNJN	62.23	233	76	1	22	242	20	252	2e-70	 268
AAFGGBR	AAEFZEV	79.80	500	97	2	1	500	1	496	0.0	 758
AAFGGBR	AAEIGKG	70.51	434	127	1	15	448	2	434	1e-176	 620
AAFGGBR	AAEIGOD	66.21	441	144	3	40	476	69	508	2e-162	 574
AAFGGBR	AAFCZUJ	79.80	500	98	1	1	500	1	497	0.0	 760
AAFGGBR	AAFDQWB	69.21	432	128	3	40	467	102	532	6e-167	 588
AAFGGBS	AAAXNQZ	73.54	393	100	2	83	475	44	432	2e-161	 571
AAFGGBS	AABESPS	71.08	408	113	3	66	472	26	429	2e-158	 560
AAFGGBS	AABETRB	71.28	578	149	1	2	579	11	571	0.0	 777
AAFGGBS	AABPVNX	67.85	395	123	2	79	473	54	444	7e-149	 529
AAFGGBS	AABQHIX	67.95	390	121	2	83	472	52	437	5e-151	 536
AAFGGBS	AABQYFB	72.81	537	105	2	49	585	44	539	0.0	 728
AAFGGBS	AABRAJJ	95.90	585	24	0	2	586	18	602	0.0	1052
AAFGGBS	AACAUQW	73.79	393	99	2	83	475	44	432	7e-162	 572
AAFGGBS	AACBAMC	92.31	585	37	1	2	586	18	594	0.0	1009
AAFGGBS	AACBCYR	67.85	395	123	2	79	473	54	444	1e-148	 528
AAFGGBS	AACBECN	68.21	390	120	2	83	472	52	437	8e-152	 538
AAFGGBS	AACBXTJ	76.99	491	113	0	90	580	30	520	0.0	 743
AAFGGBS	AADSHPP	72.52	393	104	2	83	475	67	455	5e-162	 573
AAFGGBS	AADSIHA	72.81	537	146	0	44	580	1	537	0.0	 747
AAFGGBS	AADSNAZ	66.10	410	134	3	66	474	33	438	6e-151	 536
AAFGGBS	AADSNJX	70.24	551	127	5	38	552	1	550	0.0	 710
AAFGGBS	AADSQIC	90.48	231	22	0	40	270	10	240	2e-114	 414
AAFGGBS	AADSQIC	81.95	133	4	1	290	402	311	443	2e-49	 198
AAFGGBS	AADSQIC	52.58	194	41	2	444	586	545	738	6e-40	 167
AAFGGBS	AADTNJN	67.97	231	69	1	270	495	350	580	1e-87	 325
AAFGGBS	AADTNJN	56.57	198	76	2	83	271	56	252	2e-54	 215
AAFGGBS	AAEFZEV	67.59	395	124	2	79	473	54	444	2e-148	 527
AAFGGBS	AAEIGKG	72.41	395	105	2	83	477	44	434	4e-160	 566
AAFGGBS	AAEIGOD	83.90	590	68	2	9	586	27	601	0.0	 929
AAFGGBS	AAFCZUJ	67.85	395	123	2	79	473	54	444	2e-148	 527
AAFGGBS	AAFDQWB	93.16	585	33	1	2	586	45	622	0.0	1015
AAFGGBS	AAFGGBR	67.59	395	124	2	79	473	54	444	7e-149	 529
AAFGGBU	AAAXNQZ	72.91	395	103	2	21	415	42	432	2e-163	 577
AAFGGBU	AABESPS	71.72	396	108	2	17	412	38	429	1e-158	 561
AAFGGBU	AABETRB	83.77	493	79	1	32	523	84	576	0.0	 809
AAFGGBU	AABPVNX	67.71	384	120	2	30	413	65	444	3e-147	 523
AAFGGBU	AABQHIX	68.91	386	116	2	27	412	56	437	3e-150	 533
AAFGGBU	AABQYFB	84.74	498	37	1	27	524	82	540	0.0	 809
AAFGGBU	AABRAJJ	81.45	496	90	1	30	523	106	601	0.0	 798
AAFGGBU	AACAUQW	72.91	395	103	2	21	415	42	432	2e-163	 577
AAFGGBU	AACBAMC	81.85	496	88	1	30	523	98	593	0.0	 800
AAFGGBU	AACBCYR	67.71	384	120	2	30	413	65	444	5e-147	 522
AAFGGBU	AACBECN	69.17	386	115	2	27	412	56	437	5e-151	 536
AAFGGBU	AACBXTJ	90.46	524	50	0	1	524	1	524	0.0	 936
AAFGGBU	AADSHPP	72.41	395	105	2	21	415	65	455	2e-164	 580
AAFGGBU	AADSIHA	82.11	492	88	0	27	518	44	535	0.0	 790
AAFGGBU	AADSNAZ	67.17	396	126	2	19	414	47	438	6e-151	 535
AAFGGBU	AADSNJX	78.09	493	73	3	31	488	54	546	0.0	 739
AAFGGBU	AADSQIC	86.19	181	25	0	30	210	60	240	4e-87	 323
AAFGGBU	AADSQIC	78.20	133	9	1	230	342	311	443	2e-50	 201
AAFGGBU	AADSQIC	43.24	185	54	1	384	517	545	729	1e-28	 129
AAFGGBU	AADTNJN	68.26	230	68	1	210	434	350	579	2e-87	 324
AAFGGBU	AADTNJN	56.02	191	74	2	30	211	63	252	2e-53	 211
AAFGGBU	AAEFZEV	67.45	384	121	2	30	413	65	444	5e-147	 522
AAFGGBU	AAEIGKG	71.72	396	108	2	21	416	42	433	1e-160	 568
AAFGGBU	AAEIGOD	80.20	500	87	2	30	517	93	592	0.0	 787
AAFGGBU	AAFCZUJ	67.71	384	120	2	30	413	65	444	4e-147	 523
AAFGGBU	AAFDQWB	81.65	496	89	1	30	523	126	621	0.0	 800
AAFGGBU	AAFGGBR	67.71	384	120	2	30	413	65	444	2e-147	 524
AAFGGBU	AAFGGBS	81.45	496	90	1	30	523	90	585	0.0	 799
AAFGGBV	AAAXNQZ	72.91	395	103	2	21	415	42	432	3e-163	 576
AAFGGBV	AABESPS	72.22	396	106	2	17	412	38	429	2e-159	 563
AAFGGBV	AABETRB	83.57	493	80	1	32	523	84	576	0.0	 806
AAFGGBV	AABPVNX	66.50	397	127	3	17	413	54	444	2e-147	 524
AAFGGBV	AABQHIX	68.91	386	116	2	27	412	56	437	2e-150	 534
AAFGGBV	AABQYFB	82.94	510	46	2	15	524	72	540	0.0	 805
AAFGGBV	AABRAJJ	82.04	490	88	0	30	519	106	595	0.0	 795
AAFGGBV	AACAUQW	72.91	395	103	2	21	415	42	432	4e-163	 576
AAFGGBV	AACBAMC	82.04	490	88	0	30	519	98	587	0.0	 795
AAFGGBV	AACBCYR	66.50	397	127	3	17	413	54	444	3e-147	 523
AAFGGBV	AACBECN	69.17	386	115	2	27	412	56	437	4e-151	 536
AAFGGBV	AACBXTJ	90.08	524	52	0	1	524	1	524	0.0	 932
AAFGGBV	AADSHPP	72.41	395	105	2	21	415	65	455	3e-164	 580
AAFGGBV	AADSIHA	81.74	493	90	0	27	519	44	536	0.0	 786
AAFGGBV	AADSNAZ	66.83	398	128	2	17	414	45	438	2e-151	 537
AAFGGBV	AADSNJX	77.69	493	75	3	31	488	54	546	0.0	 734
AAFGGBV	AADSQIC	86.19	181	25	0	30	210	60	240	7e-87	 323
AAFGGBV	AADSQIC	78.20	133	9	1	230	342	311	443	4e-50	 201
AAFGGBV	AADSQIC	42.70	185	55	1	384	517	545	729	5e-27	 124
AAFGGBV	AADTNJN	68.26	230	68	1	210	434	350	579	5e-87	 323
AAFGGBV	AADTNJN	55.84	197	75	3	24	211	59	252	3e-53	 211
AAFGGBV	AAEFZEV	66.25	397	128	3	17	413	54	444	5e-147	 522
AAFGGBV	AAEIGKG	71.72	396	108	2	21	416	42	433	2e-160	 567
AAFGGBV	AAEIGOD	79.80	500	89	2	30	517	93	592	0.0	 783
AAFGGBV	AAFCZUJ	66.50	397	127	3	17	413	54	444	3e-147	 523
AAFGGBV	AAFDQWB	81.84	490	89	0	30	519	126	615	0.0	 794
AAFGGBV	AAFGGBR	66.50	397	127	3	17	413	54	444	1e-147	 524
AAFGGBV	AAFGGBS	82.04	490	88	0	30	519	90	579	0.0	 797
AAFGGBV	AAFGGBU	91.03	524	47	0	1	524	1	524	0.0	 943
AAFGLQD	AAAXNQZ	100.00	190	0	0	9	198	243	432	5e-102	 371
AAFGLQD	AABESPS	91.44	187	16	0	9	195	243	429	8e-94	 344
AAFGLQD	AABETRB	68.45	187	59	0	9	195	278	464	2e-67	 256
AAFGLQD	AABPVNX	80.32	188	37	0	9	196	257	444	1e-86	 320
AAFGLQD	AABQHIX	82.89	187	32	0	9	195	251	437	9e-87	 320
AAFGLQD	AABQYFB	68.98	187	58	0	9	195	281	467	5e-67	 255
AAFGLQD	AABRAJJ	73.06	193	52	0	9	201	302	494	9e-77	 287
AAFGLQD	AACAUQW	100.00	190	0	0	9	198	243	432	4e-102	 372
AAFGLQD	AACBAMC	74.09	193	50	0	9	201	294	486	5e-77	 288
AAFGLQD	AACBCYR	80.32	188	37	0	9	196	257	444	1e-86	 320
AAFGLQD	AACBECN	82.35	187	33	0	9	195	251	437	7e-86	 317
AAFGLQD	AACBXTJ	68.98	187	58	0	9	195	226	412	9e-68	 257
AAFGLQD	AADSHPP	95.79	190	8	0	9	198	266	455	7e-101	 367
AAFGLQD	AADSIHA	68.09	188	60	0	9	196	243	430	2e-67	 256
AAFGLQD	AADSNAZ	85.71	189	27	0	9	197	250	438	6e-91	 334
AAFGLQD	AADSNJX	66.49	191	60	1	9	195	280	470	7e-65	 248
AAFGLQD	AADSQIC	69.17	133	21	1	13	125	311	443	3e-44	 179
AAFGLQD	AADTNJN	76.24	202	43	1	9	205	366	567	2e-87	 323
AAFGLQD	AAEFZEV	80.32	188	37	0	9	196	257	444	1e-86	 320
AAFGLQD	AAEIGKG	95.83	192	8	0	9	200	243	434	1e-100	 367
AAFGLQD	AAEIGOD	75.40	187	46	0	9	195	289	475	3e-76	 286
AAFGLQD	AAFCZUJ	80.32	188	37	0	9	196	257	444	1e-86	 320
AAFGLQD	AAFDQWB	73.06	193	52	0	9	201	322	514	6e-77	 288
AAFGLQD	AAFGGBR	80.32	188	37	0	9	196	257	444	7e-87	 321
AAFGLQD	AAFGGBS	73.06	193	52	0	9	201	286	478	8e-77	 287
AAFGLQD	AAFGGBU	68.98	187	58	0	9	195	226	412	7e-68	 258
AAFGLQD	AAFGGBV	68.98	187	58	0	9	195	226	412	9e-68	 257
AAFGXOM	AABEYMW	88.69	283	32	0	1	283	1	283	1e-153	 543
AAFGXOM	AABPUUK	99.65	283	1	0	1	283	1	283	5e-166	 585
AAFGXOM	AACAYEF	80.21	283	56	0	1	283	33	315	2e-139	 496
AAFGXOM	AACBFDL	100.00	283	0	0	1	283	1	283	3e-166	 585
AAFGXOM	AADTHUJ	89.78	137	14	0	43	179	28	164	5e-71	 269
AAFGXOM	AADTHYK	88.33	180	21	0	104	283	1	180	7e-96	 351
AAFGXOM	AADTIFC	75.73	103	25	0	181	283	18	120	1e-43	 178
AAFGXOM	AAEBEGT	97.53	283	7	0	1	283	1	283	5e-164	 578
AAFHKFC	AAAXNQZ	73.24	441	108	2	3	443	2	432	0.0	 646
AAFHKFC	AABESPS	73.16	462	123	1	13	474	3	463	0.0	 668
AAFHKFC	AABETRB	67.29	425	133	4	20	440	42	464	2e-155	 550
AAFHKFC	AABPVNX	70.00	420	125	1	22	441	26	444	5e-170	 599
AAFHKFC	AABQHIX	83.91	466	75	0	22	487	19	484	0.0	 743
AAFHKFC	AABQYFB	66.67	432	139	3	37	464	61	491	5e-158	 559
AAFHKFC	AABRAJJ	65.38	465	145	4	4	464	60	512	8e-170	 598
AAFHKFC	AACAUQW	73.02	441	109	2	3	443	2	432	0.0	 646
AAFHKFC	AACBAMC	69.21	432	128	3	37	464	74	504	1e-168	 594
AAFHKFC	AACBCYR	70.00	420	125	1	22	441	26	444	3e-170	 599
AAFHKFC	AACBECN	82.83	466	80	0	22	487	19	484	0.0	 734
AAFHKFC	AACBXTJ	66.04	427	135	3	59	481	27	447	2e-155	 550
AAFHKFC	AADSHPP	82.01	389	70	0	55	443	67	455	0.0	 656
AAFHKFC	AADSIHA	63.97	433	150	3	36	464	23	453	1e-148	 528
AAFHKFC	AADSNAZ	78.15	476	104	0	12	487	8	483	0.0	 722
AAFHKFC	AADSNJX	63.43	443	122	6	37	440	29	470	3e-147	 523
AAFHKFC	AADSQIC	69.42	206	58	3	37	238	36	240	4e-75	 283
AAFHKFC	AADSQIC	63.16	133	29	1	258	370	311	443	1e-39	 166
AAFHKFC	AADTNJN	76.72	232	49	1	237	463	349	580	3e-101	 370
AAFHKFC	AADTNJN	55.13	234	92	2	18	239	20	252	8e-62	 239
AAFHKFC	AAEFZEV	69.76	420	126	1	22	441	26	444	1e-169	 597
AAFHKFC	AAEIGKG	74.44	446	101	3	1	445	1	434	0.0	 653
AAFHKFC	AAEIGOD	68.33	442	129	4	37	474	69	503	1e-166	 588
AAFHKFC	AAFCZUJ	70.00	420	125	1	22	441	26	444	2e-170	 600
AAFHKFC	AAFDQWB	69.21	432	128	3	37	464	102	532	1e-169	 597
AAFHKFC	AAFGGBR	69.76	420	126	1	22	441	26	444	3e-170	 599
AAFHKFC	AAFGGBS	69.21	432	128	3	37	464	66	496	1e-169	 597
AAFHKFC	AAFGGBU	66.04	427	135	3	59	481	27	447	2e-156	 554
AAFHKFC	AAFGGBV	66.04	427	135	3	59	481	27	447	4e-156	 553
AAFHKFC	AAFGLQD	82.32	198	35	0	254	451	9	206	9e-91	 335
AAFIRAN	AABEYMW	75.85	294	71	0	33	326	1	294	2e-139	 497
AAFIRAN	AABPUUK	79.25	294	61	0	33	326	1	294	3e-143	 509
AAFIRAN	AACAYEF	98.16	326	6	0	1	326	1	326	0.0	 671
AAFIRAN	AACBFDL	78.91	294	62	0	33	326	1	294	3e-143	 509
AAFIRAN	AADTHUJ	79.71	138	28	0	74	211	27	164	1e-66	 254
AAFIRAN	AADTHYK	78.01	191	42	0	136	326	1	191	6e-93	 342
AAFIRAN	AADTIFC	81.74	115	21	0	212	326	17	131	3e-54	 213
AAFIRAN	AAEBEGT	79.25	294	61	0	33	326	1	294	5e-143	 508
AAFIRAN	AAFGXOM	79.86	283	57	0	33	315	1	283	2e-139	 496
AAFJUMI	AAAXNQZ	73.54	393	100	2	116	508	44	432	8e-162	 572
AAFJUMI	AABESPS	71.08	408	113	3	99	505	26	429	2e-158	 561
AAFJUMI	AABETRB	70.49	593	153	2	20	612	1	571	0.0	 779
AAFJUMI	AABPVNX	67.85	395	123	2	112	506	54	444	2e-149	 531
AAFJUMI	AABQHIX	67.95	390	121	2	116	505	52	437	7e-152	 539
AAFJUMI	AABQYFB	72.81	537	105	2	82	618	44	539	0.0	 726
AAFJUMI	AABRAJJ	94.35	602	32	1	20	619	1	602	0.0	1053
AAFJUMI	AACAUQW	73.79	393	99	2	116	508	44	432	3e-162	 573
AAFJUMI	AACBAMC	93.00	600	36	1	20	619	1	594	0.0	1036
AAFJUMI	AACBCYR	67.85	395	123	2	112	506	54	444	6e-149	 529
AAFJUMI	AACBECN	68.21	390	120	2	116	505	52	437	2e-152	 541
AAFJUMI	AACBXTJ	76.99	491	113	0	123	613	30	520	0.0	 743
AAFJUMI	AADSHPP	72.52	393	104	2	116	508	67	455	2e-162	 574
AAFJUMI	AADSIHA	72.81	537	146	0	77	613	1	537	0.0	 746
AAFJUMI	AADSNAZ	66.10	410	134	3	99	507	33	438	3e-151	 536
AAFJUMI	AADSNJX	70.24	551	127	5	71	585	1	550	0.0	 710
AAFJUMI	AADSQIC	90.48	231	22	0	73	303	10	240	5e-114	 413
AAFJUMI	AADSQIC	81.95	133	4	1	323	435	311	443	4e-49	 197
AAFJUMI	AADSQIC	52.58	194	41	2	477	619	545	738	1e-39	 166
AAFJUMI	AADTNJN	67.97	231	69	1	303	528	350	580	9e-88	 326
AAFJUMI	AADTNJN	56.57	198	76	2	116	304	56	252	1e-54	 216
AAFJUMI	AAEFZEV	67.59	395	124	2	112	506	54	444	7e-149	 529
AAFJUMI	AAEIGKG	72.41	395	105	2	116	510	44	434	1e-160	 568
AAFJUMI	AAEIGOD	83.99	587	69	2	45	619	28	601	0.0	 925
AAFJUMI	AAFCZUJ	67.85	395	123	2	112	506	54	444	6e-149	 529
AAFJUMI	AAFDQWB	94.04	604	31	1	16	619	24	622	0.0	1053
AAFJUMI	AAFGGBR	67.59	395	124	2	112	506	54	444	3e-149	 530
AAFJUMI	AAFGGBS	94.45	577	30	1	45	619	10	586	0.0	1013
AAFJUMI	AAFGGBU	76.41	496	115	1	123	618	30	523	0.0	 739
AAFJUMI	AAFGGBV	76.94	490	113	0	123	612	30	519	0.0	 736
AAFJUMI	AAFGLQD	73.06	193	52	0	319	511	9	201	2e-75	 285
AAFJUMI	AAFHKFC	66.18	408	133	3	99	505	37	440	1e-152	 541
AAFJUNH	AABEYMW	71.43	294	31	2	1	241	1	294	1e-116	 420
AAFJUNH	AABPUUK	79.25	294	8	2	1	241	1	294	2e-126	 453
AAFJUNH	AACAYEF	62.93	294	56	1	1	241	33	326	6e-103	 374
AAFJUNH	AACBFDL	78.91	294	9	2	1	241	1	294	2e-126	 452
AAFJUNH	AADTHUJ	87.84	74	9	0	53	126	91	164	2e-33	 144
AAFJUNH	AADTHYK	88.36	189	22	0	53	241	3	191	2e-101	 369
AAFJUNH	AADTIFC	75.89	112	27	0	128	239	18	129	2e-48	 194
AAFJUNH	AAEBEGT	77.55	294	13	2	1	241	1	294	2e-124	 446
AAFJUNH	AAFGXOM	78.09	283	9	2	1	230	1	283	6e-120	 431
AAFJUNH	AAFIRAN	62.59	294	57	1	1	241	33	326	8e-103	 374
AAFJZTC	AAAXNQZ	79.80	391	79	0	39	429	42	432	0.0	 655
AAFJZTC	AABESPS	73.07	453	121	1	6	458	10	461	0.0	 668
AAFJZTC	AABETRB	69.49	390	115	2	41	426	75	464	1e-154	 547
AAFJZTC	AABPVNX	69.76	420	126	1	8	427	26	444	1e-168	 594
AAFJZTC	AABQHIX	85.68	419	60	0	8	426	19	437	0.0	 706
AAFJZTC	AABQYFB	64.17	441	153	3	23	459	61	500	3e-157	 556
AAFJZTC	AABRAJJ	66.90	432	138	3	23	450	82	512	1e-167	 590
AAFJZTC	AACAUQW	79.54	391	80	0	39	429	42	432	0.0	 654
AAFJZTC	AACBAMC	68.84	414	125	2	41	450	91	504	7e-167	 588
AAFJZTC	AACBCYR	69.76	420	126	1	8	427	26	444	3e-169	 596
AAFJZTC	AACBECN	85.68	419	60	0	8	426	19	437	0.0	 703
AAFJZTC	AACBXTJ	65.62	416	139	2	39	450	21	436	2e-155	 550
AAFJZTC	AADSHPP	80.66	393	76	0	37	429	63	455	0.0	 667
AAFJZTC	AADSIHA	62.33	430	151	3	41	466	40	462	9e-148	 525
AAFJZTC	AADSNAZ	84.81	428	65	0	1	428	11	438	0.0	 723
AAFJZTC	AADSNJX	61.85	443	129	6	23	426	29	470	9e-146	 518
AAFJZTC	AADSQIC	67.96	206	61	3	23	224	36	240	3e-74	 280
AAFJZTC	AADSQIC	62.41	133	30	1	244	356	311	443	8e-40	 166
AAFJZTC	AADTNJN	75.43	232	52	1	223	449	349	580	4e-100	 366
AAFJZTC	AADTNJN	62.63	198	62	1	40	225	55	252	2e-62	 241
AAFJZTC	AAEFZEV	69.52	420	127	1	8	427	26	444	3e-168	 593
AAFJZTC	AAEIGKG	80.51	395	77	0	37	431	40	434	0.0	 662
AAFJZTC	AAEIGOD	66.44	444	137	4	23	462	69	504	5e-166	 585
AAFJZTC	AAFCZUJ	69.76	420	126	1	8	427	26	444	6e-169	 595
AAFJZTC	AAFDQWB	66.90	432	138	3	23	450	102	532	2e-167	 590
AAFJZTC	AAFGGBR	70.00	420	125	1	8	427	26	444	1e-169	 597
AAFJZTC	AAFGGBS	66.90	432	138	3	23	450	66	496	2e-167	 590
AAFJZTC	AAFGGBU	65.62	416	139	2	39	450	21	436	9e-156	 551
AAFJZTC	AAFGGBV	65.62	416	139	2	39	450	21	436	8e-156	 551
AAFJZTC	AAFGLQD	82.32	198	35	0	240	437	9	206	8e-92	 339
AAFJZTC	AAFHKFC	89.50	419	44	0	8	426	22	440	0.0	 744
AAFJZTC	AAFJUMI	66.90	432	138	3	23	450	99	529	2e-167	 590
AAFLAFM	AABEYMW	75.85	294	71	0	9	302	1	294	2e-138	 493
AAFLAFM	AABPUUK	79.25	294	61	0	9	302	1	294	9e-142	 504
AAFLAFM	AACAYEF	99.34	302	2	0	1	302	25	326	9e-178	 624
AAFLAFM	AACBFDL	78.91	294	62	0	9	302	1	294	1e-141	 503
AAFLAFM	AADTHUJ	79.71	138	28	0	50	187	27	164	7e-66	 252
AAFLAFM	AADTHYK	78.01	191	42	0	112	302	1	191	2e-92	 340
AAFLAFM	AADTIFC	81.74	115	21	0	188	302	17	131	6e-54	 212
AAFLAFM	AAEBEGT	79.25	294	61	0	9	302	1	294	1e-141	 503
AAFLAFM	AAFGXOM	79.86	283	57	0	9	291	1	283	6e-138	 491
AAFLAFM	AAFIRAN	100.00	302	0	0	1	302	25	326	1e-179	 629
AAFLAFM	AAFJUNH	62.59	294	57	1	9	302	1	241	2e-101	 370
AAFMDBO	AABQXVE	100.00	133	0	0	1	133	4	136	1e-69	 263
AAFMDBO	AACBLZE	68.09	141	27	1	7	129	10	150	1e-43	 176
AAFMDBO	AAEFPFK	87.07	116	15	0	17	132	20	135	1e-52	 206
AAFMLKA	AABEYMW	76.53	294	69	0	33	326	1	294	4e-140	 498
AAFMLKA	AABPUUK	79.25	294	61	0	33	326	1	294	2e-142	 506
AAFMLKA	AACAYEF	99.69	326	1	0	1	326	1	326	0.0	 677
AAFMLKA	AACBFDL	78.91	294	62	0	33	326	1	294	3e-142	 506
AAFMLKA	AADTHUJ	78.99	138	29	0	74	211	27	164	2e-65	 251
AAFMLKA	AADTHYK	77.49	191	43	0	136	326	1	191	9e-92	 338
AAFMLKA	AADTIFC	81.74	115	21	0	212	326	17	131	9e-54	 212
AAFMLKA	AAEBEGT	79.25	294	61	0	33	326	1	294	3e-142	 506
AAFMLKA	AAFGXOM	79.86	283	57	0	33	315	1	283	9e-139	 494
AAFMLKA	AAFIRAN	97.85	326	7	0	1	326	1	326	0.0	 669
AAFMLKA	AAFJUNH	62.59	294	57	1	33	326	1	241	3e-102	 373
AAFMLKA	AAFLAFM	99.01	302	3	0	25	326	1	302	3e-177	 622
AAFMSIF	AAAXNQZ	80.21	389	77	0	55	443	44	432	0.0	 639
AAFMSIF	AABESPS	73.10	461	123	1	14	474	4	463	0.0	 660
AAFMSIF	AABETRB	67.29	425	133	4	20	440	42	464	1e-154	 547
AAFMSIF	AABPVNX	70.00	420	125	1	22	441	26	444	9e-169	 595
AAFMSIF	AABQHIX	82.91	468	80	0	22	489	19	486	0.0	 732
AAFMSIF	AABQYFB	66.67	432	139	3	37	464	61	491	1e-156	 554
AAFMSIF	AABRAJJ	69.21	432	128	3	37	464	82	512	2e-168	 593
AAFMSIF	AACAUQW	79.95	389	78	0	55	443	44	432	0.0	 638
AAFMSIF	AACBAMC	69.21	432	128	3	37	464	74	504	1e-167	 590
AAFMSIF	AACBCYR	70.00	420	125	1	22	441	26	444	7e-169	 595
AAFMSIF	AACBECN	84.19	468	74	0	22	489	19	486	0.0	 743
AAFMSIF	AACBXTJ	65.59	433	139	3	59	487	27	453	1e-154	 548
AAFMSIF	AADSHPP	81.17	393	74	0	51	443	63	455	0.0	 650
AAFMSIF	AADSIHA	63.97	433	150	3	36	464	23	453	2e-147	 523
AAFMSIF	AADSNAZ	77.73	476	106	0	13	488	9	484	0.0	 713
AAFMSIF	AADSNJX	63.43	443	122	6	37	440	29	470	3e-146	 520
AAFMSIF	AADSQIC	69.42	206	58	3	37	238	36	240	5e-74	 280
AAFMSIF	AADSQIC	63.16	133	29	1	258	370	311	443	2e-39	 165
AAFMSIF	AADTNJN	76.37	237	51	1	237	468	349	585	2e-102	 374
AAFMSIF	AADTNJN	54.70	234	93	2	18	239	20	252	1e-60	 236
AAFMSIF	AAEFZEV	69.76	420	126	1	22	441	26	444	3e-168	 593
AAFMSIF	AAEIGKG	81.27	395	74	0	51	445	40	434	0.0	 647
AAFMSIF	AAEIGOD	68.33	442	129	4	37	474	69	503	1e-165	 584
AAFMSIF	AAFCZUJ	70.00	420	125	1	22	441	26	444	6e-169	 595
AAFMSIF	AAFDQWB	69.21	432	128	3	37	464	102	532	2e-168	 593
AAFMSIF	AAFGGBR	69.76	420	126	1	22	441	26	444	7e-169	 595
AAFMSIF	AAFGGBS	69.21	432	128	3	37	464	66	496	2e-168	 593
AAFMSIF	AAFGGBU	65.59	433	139	3	59	487	27	453	1e-155	 551
AAFMSIF	AAFGGBV	65.59	433	139	3	59	487	27	453	3e-155	 550
AAFMSIF	AAFGLQD	81.82	198	36	0	254	451	9	206	2e-89	 331
AAFMSIF	AAFHKFC	86.91	466	61	0	22	487	22	487	0.0	 771
AAFMSIF	AAFJUMI	69.21	432	128	3	37	464	99	529	4e-168	 593
AAFMSIF	AAFJZTC	78.74	475	100	1	16	489	2	476	0.0	 712
AAFMVIZ	AAAXNQZ	82.01	467	50	1	1	433	1	467	0.0	 711
AAFMVIZ	AABESPS	79.70	468	60	2	1	433	1	468	0.0	 697
AAFMVIZ	AABETRB	60.75	428	129	3	6	395	38	464	3e-136	 486
AAFMVIZ	AABPVNX	67.06	419	104	1	12	396	26	444	4e-158	 559
AAFMVIZ	AABQHIX	69.69	419	92	2	12	395	19	437	9e-161	 568
AAFMVIZ	AABQYFB	60.88	432	130	3	26	419	61	491	9e-137	 488
AAFMVIZ	AABRAJJ	64.81	432	113	3	26	419	82	512	1e-149	 531
AAFMVIZ	AACAUQW	82.23	467	49	1	1	433	1	467	0.0	 713
AAFMVIZ	AACBAMC	65.05	432	112	3	26	419	74	504	1e-148	 527
AAFMVIZ	AACBCYR	67.06	419	104	1	12	396	26	444	1e-158	 561
AAFMVIZ	AACBECN	69.69	419	92	2	12	395	19	437	6e-160	 565
AAFMVIZ	AACBXTJ	60.48	420	128	2	38	419	17	436	6e-135	 482
AAFMVIZ	AADSHPP	82.64	432	41	1	1	398	24	455	0.0	 686
AAFMVIZ	AADSIHA	58.56	432	139	3	26	419	24	453	7e-128	 458
AAFMVIZ	AADSNAZ	73.87	421	75	2	12	397	18	438	9e-175	 614
AAFMVIZ	AADSNJX	55.79	466	132	6	3	395	6	470	2e-127	 457
AAFMVIZ	AADSQIC	56.31	206	51	3	26	193	36	240	6e-51	 203
AAFMVIZ	AADSQIC	69.17	133	21	1	213	325	311	443	2e-43	 178
AAFMVIZ	AADTNJN	74.68	237	55	1	192	423	349	585	7e-102	 372
AAFMVIZ	AADTNJN	50.43	232	69	1	9	194	21	252	1e-55	 219
AAFMVIZ	AAEFZEV	66.83	419	105	1	12	396	26	444	2e-157	 557
AAFMVIZ	AAEIGKG	78.37	467	67	1	1	433	1	467	0.0	 686
AAFMVIZ	AAEIGOD	63.43	432	119	3	26	419	69	499	8e-145	 514
AAFMVIZ	AAFCZUJ	67.06	419	104	1	12	396	26	444	2e-158	 560
AAFMVIZ	AAFDQWB	64.81	432	113	3	26	419	102	532	1e-149	 531
AAFMVIZ	AAFGGBR	66.83	419	105	1	12	396	26	444	6e-158	 558
AAFMVIZ	AAFGGBS	64.81	432	113	3	26	419	66	496	3e-149	 530
AAFMVIZ	AAFGGBU	61.06	416	124	2	42	419	21	436	4e-135	 483
